loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
31:31.9,14008,1432693891,31.76653024,-106.4510234,1128.46,1.93,5.9765625,3,5,-9999,1432693892,-71.5419693,-45.63670349,-16.89886475,101.2539978,92.86865234,25,86996.68202,-0.199432373,-0.895278931,-0.38369751,86996.66441,-0.000953145,0.002143845,-0.00850587,86996.62937,-0.614986459,-0.351134836,1.158397766,-0.003510088,-0.000773885,-0.00086998,-0.050338551,0.018869005,-0.017080776,XArbitraryZVertical,0.46941667,-0.302443498,-0.340531613,0.756448373,-0.137863353,-0.916162074,-0.376351833,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.0,14009,1432693891,31.76653024,-106.4510234,1128.46,1.93,5.9765625,3,5,-9999,1432693892,-71.19301605,-44.94496155,-16.6305542,100.9670258,92.5816803,25,86996.74156,-0.185546875,-0.903869629,-0.382705688,86996.69946,0.007577226,0.002160356,-0.009468337,86996.69946,-0.602515177,-0.364845693,1.155006428,0.00820212,-0.000767432,-0.001754007,-0.046296313,0.021303903,-0.003166514,XArbitraryZVertical,0.467596952,-0.30444994,-0.339055574,0.757432929,-0.144118115,-0.914797544,-0.377326638,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.0,14010,1432693891,31.76653024,-106.4510234,1128.46,1.93,5.9765625,3,5,-9999,1432693892,-70.94874573,-45.39459229,-16.93237305,100.6867371,92.3013916,25,86996.80105,-0.18258667,-0.894042969,-0.372390747,86996.76955,0.001128914,0.003193663,-0.005289304,86996.76955,-0.590436338,-0.377937708,1.152365116,0.001745729,0.000251481,0.002462193,-0.045467373,0.030365691,0.002377345,XArbitraryZVertical,0.466148014,-0.306398478,-0.337547534,0.758213468,-0.149936676,-0.913727522,-0.377651989,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.1,14011,1432693891,31.76653024,-106.4510234,1128.46,1.93,5.9765625,3,5,-9999,1432693892,-70.94874573,-45.39459229,-16.93237305,100.6867371,92.3013916,25,86996.86056,-0.206970215,-0.899230957,-0.382415771,86996.83964,0.002213886,0.00637614,-0.007390805,86996.83964,-0.579746874,-0.389405625,1.15020951,0.002825032,0.003420973,0.000393071,-0.031167487,0.011253433,0.002301805,XArbitraryZVertical,0.464976604,-0.308110748,-0.336163925,0.758853307,-0.155004993,-0.912849486,-0.377729058,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.2,14012,1432693891,31.76653024,-106.4510234,1128.46,1.93,5.9765625,3,5,-9999,1432693892,-69.93675232,-45.91339111,-17.43554688,100.3323288,91.94698334,25,86996.92008,-0.204391479,-0.908691406,-0.374801636,86996.90974,-0.002073271,0.001069525,-0.00427171,86996.87469,-0.573938428,-0.395715714,1.149153424,-0.001446484,0.002345623,0.001419411,-0.048953891,0.008075146,0.003029507,XArbitraryZVertical,0.464380759,-0.309085945,-0.33542293,0.759149424,-0.157756925,-0.912417769,-0.377632767,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.2,14013,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-69.90184784,-45.60211182,-17.2008667,100.1899643,91.80461884,25,86996.97958,-0.176269531,-0.900299072,-0.374282837,86996.94478,-0.007410246,0.001057808,-0.003271693,86996.94478,-0.565831148,-0.404540484,1.147768701,-0.00680228,-0.001915367,0.004553669,-0.017420461,0.013916251,0.009711246,XArbitraryZVertical,0.463590996,-0.310467188,-0.334384866,0.759526349,-0.161580399,-0.911850214,-0.377387017,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.3,14014,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-69.55288696,-45.04870605,-17.40197754,99.8373642,91.45201874,25,86997.0391,-0.183761597,-0.889755249,-0.377456665,86997.01487,-0.006331133,0.001063134,-0.004321778,86997.01487,-0.558444487,-0.412761351,1.144903177,-0.005729907,-0.001919731,0.00353051,-0.040863924,0.010554139,-0.004740813,XArbitraryZVertical,0.462191149,-0.311705618,-0.333457337,0.760279655,-0.165724814,-0.910670102,-0.378437907,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.3,14015,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-69.0294342,-45.15248108,-17.23431396,99.69862366,91.3132782,25,86997.09861,-0.212799072,-0.891113281,-0.387329102,86997.08497,-0.007404387,0.004234959,-0.004323109,86997.04991,-0.555725515,-0.415789249,1.143646926,-0.004653946,-0.001918129,0.002491219,-0.040019799,0.019876339,-0.009218228,XArbitraryZVertical,0.461594522,-0.312154105,-0.333109893,0.760610355,-0.167331889,-0.910150409,-0.378980637,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.4,14016,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-68.92475128,-45.2562561,-17.06658936,99.4358902,91.05054474,25,86997.15812,-0.190185547,-0.911514282,-0.387954712,86997.15504,-0.012703278,0.011642808,-0.007547399,86997.12001,-0.550533235,-0.421536729,1.141324948,-0.003560168,0.001260895,-0.000652369,-0.00766801,0.003698929,0.002223897,XArbitraryZVertical,0.460495074,-0.313008475,-0.332431785,0.761222103,-0.170371547,-0.909186006,-0.379939973,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.5,14017,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-68.75026703,-45.29084778,-18.03930664,99.15084839,90.76550293,25,86997.21764,-0.093109131,-0.913696289,-0.374710083,86997.1901,-0.007471765,0.0338573,-0.005281315,86997.1901,-0.54815287,-0.423272865,1.139011664,-0.006885198,0.030859824,0.002614996,0.012226368,0.014528313,-0.002900269,XArbitraryZVertical,0.459627367,-0.312989766,-0.331893776,0.76198859,-0.171894342,-0.908220351,-0.381560177,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.5,14018,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693892,-68.9596405,-45.29084778,-17.50268555,99.01683044,90.63148499,25,86997.27715,-0.042556763,-0.896057129,-0.358474731,86997.2602,0.020467991,0.002209358,-0.017818945,86997.2602,-0.551646307,-0.419353584,1.141644178,0.021057602,-0.000781937,-0.009938462,0.135136992,-0.020917948,0.035822868,XArbitraryZVertical,0.46081516,-0.312452303,-0.332356639,0.761289702,-0.169423491,-0.909318864,-0.380045891,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.5,14019,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.85494995,-45.32543945,-17.67041016,98.89026642,90.50492096,25,86997.33666,0.017608643,-0.937179565,-0.343536377,86997.33028,0.010993263,0.011748801,-0.027461452,86997.29524,-0.551357607,-0.419806966,1.142848994,0.031825293,-0.002851727,-0.018321607,0.132894233,-0.00422771,0.034958933,XArbitraryZVertical,0.461280361,-0.312627994,-0.332366125,0.760931616,-0.169149116,-0.909819543,-0.378968328,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.6,14020,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-69.23881531,-45.29083252,-17.36859131,98.76982117,90.38447571,25,86997.39617,0.045837402,-0.943115234,-0.338546753,86997.36534,0.007908257,0.014947258,-0.035988627,86997.36534,-0.554048507,-0.416605574,1.144241491,0.008497857,0.011956023,-0.028108304,0.192156687,-0.011615789,0.041343361,XArbitraryZVertical,0.4619647,-0.312112365,-0.332667149,0.760596513,-0.16742219,-0.910396516,-0.378348976,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.7,14021,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-69.72737122,-44.87580872,-16.76483154,98.56021881,90.17487335,25,86997.45568,0.011169434,-0.904006958,-0.334075928,86997.43543,0.006940464,0.017087374,-0.043431896,86997.43543,-0.566353017,-0.402972754,1.148173109,0.007537358,0.014107669,-0.035582382,0.182419851,-0.025727985,0.044842131,XArbitraryZVertical,0.463937972,-0.310018137,-0.334222181,0.759569514,-0.160843924,-0.912016153,-0.37730062,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.7,14022,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.85494995,-45.18710327,-16.86541748,98.38818359,90.00283813,25,86997.5152,-0.04069519,-0.908416748,-0.331268311,86997.5055,0.006717824,0.007503723,-0.02540123,86997.47047,-0.575789065,-0.392661584,1.151168653,0.011722766,0.005636078,-0.028152168,0.158218279,0.004747655,0.049859922,XArbitraryZVertical,0.46543282,-0.308489313,-0.335421681,0.758748265,-0.155898944,-0.913240671,-0.376413256,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.8,14023,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.64557648,-44.77206421,-17.60333252,98.30011749,89.91477203,25,86997.57471,-0.064758301,-0.916534424,-0.356246948,86997.54057,0.00126074,0.003227219,-0.014852716,86997.54057,-0.601380448,-0.364850887,1.158471717,0.001926997,0.000313421,-0.007176106,0.096448801,-0.000342689,0.023318565,XArbitraryZVertical,0.469182372,-0.304445018,-0.338602512,0.756656773,-0.142988116,-0.916191757,-0.37436226,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.865479,88.55708,0.0.0.0,33.234.95.54,1,1,
31:32.9,14024,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.88985443,-45.08335876,-17.70397949,98.21581268,89.83046722,25,86997.63423,-0.054458618,-0.892349243,-0.349624634,86997.61065,-0.019224827,-0.003220827,0.005076518,86997.61065,-0.604678779,-0.361462734,1.158938908,-0.018555714,-0.006130037,0.012740829,0.067257203,0.025204541,0.030190624,XArbitraryZVertical,0.469445129,-0.30397235,-0.339051521,0.756482748,-0.141567513,-0.916378856,-0.374444157,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.0,14025,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.75026703,-45.01417542,-17.1673584,98.00714874,89.62180328,25,86997.69373,-0.028900146,-0.907119751,-0.344070435,86997.68075,-0.007588944,-0.003221892,0.010527209,86997.68075,-0.610243249,-0.355448878,1.159979857,-0.006912848,-0.006121587,0.018165631,0.114139758,-0.008894633,0.021336414,XArbitraryZVertical,0.470045221,-0.303084729,-0.339733462,0.756160243,-0.138981059,-0.916795075,-0.374394268,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.0,14026,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.75026703,-45.01417542,-17.1673584,98.00714874,89.62180328,25,86997.75323,-0.003082275,-0.942779541,-0.352005005,86997.75084,-0.007542072,0.001024252,0.006291718,86997.71579,-0.614514272,-0.350780425,1.160910911,-0.011142737,-0.003997964,0.015979111,0.128484964,-0.026925307,0.025589179,XArbitraryZVertical,0.470571292,-0.302397146,-0.34023962,0.755880696,-0.136938334,-0.917166471,-0.374237239,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.0,14027,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-68.9596405,-44.73747253,-17.10021973,97.88274384,89.49739838,25,86997.81274,-0.017807007,-0.921813965,-0.359634399,86997.78588,-0.006416088,-1.70E-05,0.002050101,86997.78588,-0.625413103,-0.33868715,1.16314611,-0.005728087,-0.002893585,0.009627214,0.110770904,0.01149976,0.026458206,XArbitraryZVertical,0.471898014,-0.300577092,-0.341475812,0.755221785,-0.131721213,-0.918054938,-0.373931348,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.1,14028,1432693892,31.76654294,-106.4510226,1128.474,0.88,5.9765625,3,5,-9999,1432693893,-69.44820404,-45.01417542,-17.50268555,97.82124329,89.43589783,25,86997.87223,-0.056304932,-0.896179199,-0.350387573,86997.85597,-0.002002963,0.002145975,-0.009580988,86997.82093,-0.631467704,-0.332046601,1.164107747,-0.004605072,-0.001811309,0.005372359,0.11114037,-0.00337821,0.014328617,XArbitraryZVertical,0.472514857,-0.299580042,-0.34217702,0.754914826,-0.128947377,-0.918435752,-0.373963028,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.2,14029,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-68.9596405,-44.80664063,-17.56982422,97.70065308,89.31530762,25,86997.93174,-0.064117432,-0.920349121,-0.356842041,86997.92607,-0.000920921,0.001093494,-0.010634801,86997.89103,-0.660335829,-0.300829127,1.170198733,-0.011928421,0.001416503,-0.00329934,0.058576163,0.002020132,0.018909499,XArbitraryZVertical,0.476053412,-0.295203875,-0.345510038,0.752894836,-0.115552485,-0.920828104,-0.372455657,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.2,14030,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-68.78516388,-44.42617798,-17.20092773,97.65091705,89.26557159,25,86997.99125,-0.030731201,-0.930938721,-0.35458374,86997.96111,0.008629974,0.001100418,-0.008396947,86997.96111,-0.666658056,-0.294045115,1.171659247,0.009345178,-0.001724984,-0.000954766,0.066673726,0.015726522,0.015208188,XArbitraryZVertical,0.476883439,-0.294296579,-0.34622834,0.752394608,-0.112633198,-0.921396673,-0.371943414,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.3,14031,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-68.9596405,-44.73745728,-17.16741943,97.6029129,89.21756744,25,86998.05076,-0.025360107,-0.90184021,-0.347564697,86998.0312,0.003325223,0.005331116,-0.01056982,86998.0312,-0.694011057,-0.264445384,1.178912827,0.004066336,0.002539766,-0.003218596,0.08278244,-0.021334788,0.017838195,XArbitraryZVertical,0.480941844,-0.290462452,-0.349145779,0.749949153,-0.099826507,-0.924191356,-0.368652999,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.4,14032,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-69.51799011,-44.87579346,-17.50286865,97.50641632,89.12107086,25,86998.11028,-0.026870728,-0.922653198,-0.34413147,86998.1013,6.74E-05,0.002134257,-0.00530555,86998.06623,-0.705069492,-0.252427449,1.181394517,0.004039983,-0.000631407,-7.80E-05,0.070508584,0.014491788,0.026325986,XArbitraryZVertical,0.482432615,-0.288888804,-0.350285728,0.74906738,-0.094815835,-0.925136328,-0.367604077,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.4,14033,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-69.0294342,-45.29083252,-17.30157471,97.42181396,89.03646851,25,86998.16977,-0.023147583,-0.932907104,-0.353378296,86998.13633,-0.006310627,0.004244014,-0.006435795,86998.13633,-0.718870291,-0.237356835,1.18443375,-0.005547285,0.001482797,0.000834664,0.07134603,0.001038652,0.01890555,XArbitraryZVertical,0.484300273,-0.286923219,-0.351659863,0.747973029,-0.08860372,-0.926285863,-0.366256624,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.4,14034,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-69.20391846,-45.32542419,-16.99969482,97.39357758,89.00823212,25,86998.22928,-0.04284668,-0.888824463,-0.351577759,86998.20643,-0.014864434,0.00210443,-0.003355583,86998.20643,-0.734639705,-0.220436336,1.187062562,-0.014087205,-0.000637887,0.003864187,0.034238692,0.022945844,0.025253335,XArbitraryZVertical,0.48607079,-0.284731811,-0.353305402,0.746885718,-0.081861377,-0.927273214,-0.365325958,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.5,14035,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693893,-69.83205414,-44.7028656,-17.20098877,97.33213806,88.9467926,25,86998.28879,-0.04574585,-0.910354614,-0.348617554,86998.27652,7.62E-05,0.004253601,-0.006360694,86998.24148,-0.741667529,-0.212775143,1.187678989,-0.006600824,-0.001669014,0.001800967,0.029806145,0.033186212,0.01545381,XArbitraryZVertical,0.486670518,-0.283654714,-0.354030156,0.746561758,-0.078939445,-0.927503824,-0.365383625,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.6,14036,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.79716492,-44.94496155,-16.96618652,97.30807495,88.92272949,25,86998.34837,-0.023620605,-0.939178467,-0.358657837,86998.31156,-0.005205148,0.010607371,-0.010651313,86998.31156,-0.752979828,-0.200462715,1.18923459,-0.004417909,0.007886269,-0.003488962,0.043034755,-0.007462651,0.005477425,XArbitraryZVertical,0.487866934,-0.282009085,-0.355154914,0.745869772,-0.074147426,-0.928084195,-0.364913464,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.6,14037,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.23881531,-44.94496155,-17.16741943,97.26195526,88.8766098,25,86998.40788,-0.02911377,-0.897918701,-0.358215332,86998.38166,0.010744257,0.001099886,-0.007309312,86998.38166,-0.765200875,-0.187022325,1.190581483,0.011565243,-0.001603335,-0.000190111,0.031406157,0.025310388,0.017312663,XArbitraryZVertical,0.489069214,-0.280155429,-0.356338908,0.745215956,-0.069003813,-0.928584933,-0.364648491,0,0,0,-1,86994.64582,automotive,2,31:30.0,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.7,14038,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.06433105,-45.1870575,-17.13391113,97.24036407,88.85501862,25,86998.46739,-0.039611816,-0.898086548,-0.340332031,86998.45176,-0.002049835,0.003192598,-0.006389456,86998.4167,-0.770880556,-0.180832447,1.191413521,0.005178303,-0.000549198,-0.00027737,0.037492629,0.030974688,0.006093137,XArbitraryZVertical,0.489704458,-0.279348008,-0.356882319,0.744841758,-0.066606395,-0.928893387,-0.364308476,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.8,14039,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.48308563,-45.04873657,-16.93267822,97.22073364,88.83538818,25,86998.52691,-0.029144287,-0.937042236,-0.351593018,86998.48679,8.20E-05,0.002137986,-0.006368151,86998.48679,-0.780645911,-0.170331372,1.193369757,0.00091484,-0.00054826,0.000706193,0.030974884,-0.000178214,0.01367845,XArbitraryZVertical,0.490984374,-0.278093883,-0.357801354,0.744027101,-0.062469024,-0.929616094,-0.363196284,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.8,14040,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.58776855,-45.15248108,-17.23455811,97.18792725,88.80258179,25,86998.5864,-0.038619995,-0.907821655,-0.353302002,86998.55689,0.002187521,1.81E-05,-0.004225371,86998.55689,-0.788759573,-0.16161126,1.195035124,0.003048361,-0.002658807,0.002825524,0.014448944,0.029792143,0.016480329,XArbitraryZVertical,0.492068866,-0.277071967,-0.3585496,0.74333138,-0.059050385,-0.930228531,-0.36219871,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.9,14041,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.20391083,-45.25622559,-17.33526611,97.14274597,88.75740051,25,86998.64591,-0.045074463,-0.904998779,-0.349746704,86998.62698,-0.005228584,0.008484299,-0.008533567,86998.62698,-0.794477734,-0.155419824,1.196237794,-0.004361756,0.005813631,-0.001499068,0.020927951,-0.001535972,0.004441951,XArbitraryZVertical,0.492855994,-0.276345889,-0.35905584,0.742835663,-0.056633517,-0.930669248,-0.361451834,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:33.9,14042,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.20391083,-45.25622559,-17.33526611,97.14274597,88.75740051,25,86998.70544,-0.026275635,-0.935638428,-0.356262207,86998.69707,-0.002035188,0.003196326,-0.007452057,86998.66203,-0.796138585,-0.153646345,1.196689547,0.006353327,0.001614955,-0.005643844,0.014973462,-0.002515197,0.009497398,XArbitraryZVertical,0.493120414,-0.276159667,-0.359199652,0.742659886,-0.055928051,-0.930834413,-0.361136198,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:34.0,14043,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.23880005,-45.08329773,-17.23455811,97.10549164,88.72014618,25,86998.76494,-0.029052734,-0.905838013,-0.333053589,86998.73212,0.013931795,-0.002072472,-0.006220345,86998.73212,-0.802536299,-0.146749029,1.197110117,0.01481461,-0.004737483,0.000798449,0.019580405,0.043155383,0.006069284,XArbitraryZVertical,0.493641411,-0.275236505,-0.359839356,0.742346726,-0.053378623,-0.930988014,-0.361126035,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:34.2,14044,1432693893,31.76654294,-106.4510226,1128.454,0,6.328125,3,5,-9999,1432693894,-69.65756989,-44.80662537,-17.30169678,97.04137421,88.65602875,25,86998.82445,-0.030395508,-0.909255981,-0.29095459,86998.80219,0.115484785,-0.031720379,0.046944339,86998.76716,-0.805888254,-0.14343998,1.198895951,0.025433809,-0.005783031,0.003034968,0.022892866,0.025800444,0.026601022,XArbitraryZVertical,0.494466972,-0.27509109,-0.360118241,0.741715685,-0.051945601,-0.931638479,-0.359654605,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:34.2,14045,1432693894,31.76654294,-106.4510226,1128.371,0,6.328125,3,5,-9999,1432693894,-69.65756989,-44.80662537,-17.30169678,97.04137421,88.65602875,25,86998.88396,-0.031600952,-0.937362671,-0.346008301,86998.8723,-0.16384273,-0.036215262,-0.000991761,86998.83725,-0.803338787,-0.146517916,1.202680528,-0.049164839,-0.006971428,0.00852051,0.026154766,-0.001303867,0.050674006,XArbitraryZVertical,0.495727718,-0.27613917,-0.359621884,0.74072484,-0.052537214,-0.933007061,-0.35600239,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
31:34.2,14046,1432693894,31.76654294,-106.4510226,1128.371,0,6.328125,3,5,-9999,1432693894,-69.58776855,-44.52993774,-17.16760254,97.02005768,88.63471222,25,86998.94347,-0.068817139,-0.88482666,-0.38394165,86998.90734,-0.237369945,-0.065985142,0.009728794,86998.90734,-0.807908471,-0.14382937,1.1928253,-0.236465827,-0.068644375,0.01673078,0.019905822,0.031008329,0.030981176,XArbitraryZVertical,0.491769497,-0.274864124,-0.361467606,0.742935828,-0.052895326,-0.929415286,-0.365224957,0,0,0,-1,86998.44662,automotive,1,31:33.8,null,0,0,0,0,null,0,-1.743896,88.55576,0.0.0.0,33.234.95.54,1,1,
